front,rear
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774886896691.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774888476710.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774886959181.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774888476710.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774887021668.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774888476710.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774887084159.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774888567697.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774887146651.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774888749423.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774887209137.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774888749423.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774887271638.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774888749423.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774887334117.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774888840285.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774887396607.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774888931272.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774887459096.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774888931272.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774887584087.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774889112999.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774887646577.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774889112999.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774887709076.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774889203986.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774887771574.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774889294848.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774887896564.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774889385711.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774887959062.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774889476574.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774888021560.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774889476574.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774888146551.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774889658424.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774888209051.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774889749287.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774888271548.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774889749287.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774888334037.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774889840149.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774888459037.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774889931137.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774888521535.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774890021999.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774888584024.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774890112862.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774888709017.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774890203847.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774888771505.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774890294712.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774888833997.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774890294712.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774888958985.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774890476438.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889021476.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774890476438.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889083966.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774890658287.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889146454.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774890749150.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889208947.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774890749150.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889271438.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774890840013.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889333936.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774890931001.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889396433.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774890931001.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889458927.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891021863.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889521426.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891112726.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889583923.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891112726.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889646416.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891203714.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889708914.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891294576.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889771413.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891294576.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889833904.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891385439.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889896401.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891476301.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774889958901.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891476301.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890021393.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891567289.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890083892.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891658152.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890146391.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891749014.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890208881.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891749014.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890271370.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891839877.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890333861.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891930865.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890396360.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774891930865.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890458857.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892021727.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890521347.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892112589.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890583850.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892203577.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890646342.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892294440.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890708833.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892294440.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890771321.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892385303.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890833817.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892476165.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890896309.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892476165.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774890958799.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892567153.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891021291.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892658016.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891083779.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892748878.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891146278.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892748878.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891208769.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892839741.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891271259.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892930728.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891333753.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774892930728.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891396245.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893021591.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891458735.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893112451.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891521223.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893112451.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891583714.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893203438.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891646205.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893294302.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891708695.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893294302.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891771186.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893385165.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891833679.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893476028.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891896166.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893476028.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774891958660.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893567017.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892021151.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893657877.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892083638.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893748740.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892146130.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893748740.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892208631.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893839603.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892271127.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893930590.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892333618.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774893930590.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892396117.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894021455.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892458608.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894112316.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892521100.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894112316.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892583594.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894203305.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892646076.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894294167.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892708567.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894294167.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892771057.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894385029.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892833547.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894475890.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892896037.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894475890.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774892958526.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894566878.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893021017.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894657743.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893083508.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894748604.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893145999.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894748604.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893208485.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894839466.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893270975.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894930456.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893333466.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774894930456.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893395958.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895021319.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893458447.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895112179.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893520937.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895112179.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893583428.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895203167.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893645919.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895294030.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893708409.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895294030.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893770902.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895384894.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893833391.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895475755.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893895882.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895475755.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774893958371.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895566742.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894020861.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895657605.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894083354.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895748468.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894145845.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895748468.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894208333.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895839330.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894270829.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895930318.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894333317.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774895930318.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894395806.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896021183.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894458295.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896112043.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894520789.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896112043.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894583276.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896203032.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894645767.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896293894.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894708258.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896293894.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894770752.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896384755.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894833238.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896475621.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894895729.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896475621.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774894958223.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896566608.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895020711.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896657471.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895083203.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896748334.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895145695.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896748334.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895208189.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896839196.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895270673.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896930182.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895333166.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774896930182.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895395655.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774897021046.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895458146.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774897111908.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895520638.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774897111908.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895583127.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774897202895.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895645618.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774897293758.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895708108.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774897293758.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895770598.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774897384621.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895833089.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774897475483.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895895577.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774897475483.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774895958068.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774897566470.png
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/stereo/centre_rgb/1403774896020558.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/mono_rear_rgb/1403774897657331.png
